Order_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Rate,VAT,Shipping_Fee,Revenue
DH2022006154,KH00118,SP026,1,990000,0,84000,30000,956000
DH2022008230,KH00001,SP024,1,5490000,0,532000,30000,5887000
DH2022009954,KH00071,SP019,3,690000,0,182000,40000,2044000
DH2022000578,KH00047,SP018,2,390000,0,78000,35000,893000
DH2022003917,KH00001,SP010,6,12990000,0,6859000,25000,75471000
DH2022004501,KH00018,SP022,3,190000,0,46000,45000,547000
DH2022005574,KH00003,SP025,1,4290000,0,416000,45000,4622000
DH2022006780,KH00001,SP001,1,4590000,0,413000,28000,4572000
DH2022006782,KH00266,SP023,2,5990000,0,1198000,35000,13213000
DH2022008002,KH00003,SP001,3,4590000,0,1239000,18000,13650000
DH2022009741,KH00001,SP023,1,5990000,0,599000,30000,6619000
DH2022000869,KH00002,SP005,1,4990000,0,499000,45000,5534000
DH2022002520,KH00019,SP006,2,7990000,0,1358000,22000,14963000
DH2022006189,KH00156,SP012,3,1590000,0,444000,18000,4898000
DH2022000076,KH00021,SP001,5,4590000,0,2226000,22000,24510000
DH2022001095,KH00001,SP026,2,990000,0,184000,28000,2053000
DH2022002480,KH00007,SP018,2,390000,0,76000,22000,855000
DH2022006057,KH01972,SP003,1,19990000,0,1899000,25000,20914000
DH2022007866,KH00002,SP004,2,16990000,0,2990000,40000,32932000
DH2022000306,KH00001,SP019,3,690000,0,197000,25000,2188000
DH2022002485,KH01671,SP007,1,23990000,0,2399000,35000,26424000
DH2022004194,KH00002,SP015,4,7990000,0,2972000,40000,32735000
DH2022004683,KH00003,SP020,5,1190000,0,476000,30000,5266000
DH2022007876,KH00004,SP005,1,4990000,0,484000,40000,5364000
DH2022009262,KH00194,SP001,2,4590000,0,872000,30000,9623000
DH2022009946,KH00014,SP019,4,690000,0,262000,45000,2929000
DH2022000368,KH00124,SP001,1,4590000,0,436000,30000,4826000
DH2022000714,KH00399,SP006,8,7990000,0,6392000,22000,70334000
DH2022005763,KH00012,SP002,2,18990000,0,3684000,35000,40560000
DH2022009905,KH00023,SP025,2,4290000,0,798000,28000,8805000
DH2022005978,KH00009,SP005,4,4990000,0,1756000,18000,19339000
DH2022007126,KH01308,SP013,3,990000,0,252000,35000,2811000
DH2022000343,KH00156,SP023,4,5990000,0,1917000,25000,21110000
DH2022001148,KH00001,SP008,1,13990000,0,1301000,18000,14330000
DH2022004259,KH00001,SP001,1,4590000,0,427000,40000,4736000
DH2022005071,KH00057,SP008,1,13990000,0,1119000,25000,12336000
DH2022005261,KH00002,SP007,8,23990000,0,19192000,35000,211147000
DH2022005912,KH00002,SP014,1,1190000,0,105000,22000,1174000
DH2022003116,KH00001,SP003,2,19990000,0,3598000,28000,39608000
DH2022006868,KH00554,SP013,1,990000,0,99000,22000,1111000
DH2022000718,KH01962,SP021,5,350000,0,166000,25000,1853000
DH2022001327,KH00010,SP026,2,990000,0,178000,25000,1985000
DH2022002375,KH00614,SP004,1,16990000,0,1699000,45000,18734000
DH2022002825,KH00017,SP010,3,12990000,0,3624000,28000,39894000
DH2022006482,KH00063,SP012,1,1590000,0,159000,22000,1771000
DH2022006766,KH00001,SP007,1,23990000,0,2231000,18000,24560000
DH2022006787,KH00093,SP011,1,3990000,0,359000,35000,3985000
DH2022007253,KH00001,SP024,3,5490000,0,1482000,40000,16345000
DH2022007883,KH00924,SP025,1,4290000,0,408000,22000,4506000
DH2022008134,KH01911,SP010,2,12990000,0,2286000,45000,25193000
DH2022008312,KH00001,SP015,2,7990000,0,1598000,40000,17618000
DH2022008341,KH00016,SP015,1,7990000,0,799000,30000,8819000
DH2022003546,KH00001,SP006,1,7990000,0,799000,25000,8814000
DH2022005693,KH00202,SP015,4,7990000,0,2717000,25000,29908000
DH2022007776,KH00803,SP019,3,690000,0,192000,35000,2152000
DH2022001735,KH00006,SP021,1,350000,0,32000,25000,372000
DH2022002245,KH00001,SP020,4,1190000,0,476000,18000,5254000
DH2022005561,KH00001,SP025,4,4290000,0,1716000,40000,18916000
DH2022000047,KH00051,SP015,2,7990000,0,1598000,18000,17596000
DH2022000825,KH00001,SP006,4,7990000,0,2557000,35000,28160000
DH2022001605,KH00001,SP004,6,16990000,0,9480000,18000,104302000
DH2022002859,KH00089,SP023,3,5990000,0,1438000,18000,15832000
DH2022004013,KH00036,SP021,1,350000,0,35000,40000,425000
DH2022007641,KH01622,SP018,1,390000,0,39000,45000,474000
DH2022008829,KH00001,SP014,1,1190000,0,101000,18000,1131000
DH2022001972,KH00001,SP018,1,390000,0,39000,25000,454000
DH2022002599,KH00005,SP022,1,190000,0,18000,30000,228000
DH2022006514,KH00002,SP012,6,1590000,0,887000,40000,9799000
DH2022007186,KH00091,SP021,1,350000,0,32000,35000,392000
DH2022007649,KH00001,SP015,1,7990000,0,799000,18000,8807000
DH2022001810,KH00018,SP020,1,1190000,0,101000,18000,1131000
DH2022006758,KH00023,SP008,2,13990000,0,2518000,30000,27730000
DH2022008708,KH00065,SP016,1,11990000,0,1163000,25000,12818000
DH2022001058,KH00001,SP021,4,350000,0,123000,45000,1400000
DH2022004247,KH00007,SP012,2,1590000,0,318000,25000,3523000
DH2022004684,KH00486,SP008,1,13990000,0,1231000,30000,13572000
DH2022006203,KH00006,SP012,1,1590000,0,143000,28000,1602000
DH2022006485,KH00001,SP013,1,990000,0,89000,18000,998000
DH2022000136,KH00102,SP002,1,18990000,0,1671000,18000,18400000
DH2022000470,KH00452,SP007,1,23990000,0,1919000,35000,21146000
DH2022004788,KH00002,SP017,1,3290000,0,290000,45000,3230000
DH2022006322,KH00001,SP024,1,5490000,0,511000,25000,5642000
DH2022008940,KH00001,SP020,1,1190000,0,101000,22000,1135000
DH2022009833,KH00003,SP020,4,1190000,0,476000,22000,5258000
DH2022000657,KH00018,SP009,1,15990000,0,1551000,35000,17096000
DH2022009621,KH00049,SP016,3,11990000,0,3489000,28000,38408000
DH2022002021,KH00051,SP018,2,390000,0,74000,25000,840000
DH2022002726,KH00003,SP014,6,1190000,0,664000,28000,7332000
DH2022003085,KH00010,SP025,1,4290000,0,429000,18000,4737000
DH2022004532,KH00007,SP007,2,23990000,0,4558000,28000,50167000
DH2022006825,KH00052,SP022,1,190000,0,18000,25000,223000
DH2022007162,KH00744,SP018,3,390000,0,117000,30000,1317000
DH2022007449,KH00001,SP013,2,990000,0,174000,18000,1934000
DH2022006839,KH00116,SP003,4,19990000,0,7996000,45000,88001000
DH2022001907,KH00005,SP002,1,18990000,0,1766000,30000,19457000
DH2022005809,KH00004,SP020,1,1190000,0,107000,35000,1213000
DH2022006613,KH00011,SP008,1,13990000,0,1189000,30000,13111000
DH2022007497,KH00003,SP012,2,1590000,0,254000,40000,2838000
DH2022000803,KH00021,SP010,5,12990000,0,5521000,22000,60751000
DH2022004826,KH00014,SP017,2,3290000,0,658000,35000,7273000
DH2022006355,KH00003,SP013,1,990000,0,89000,45000,1025000
DH2022006365,KH00012,SP002,4,18990000,0,7064000,25000,77732000
DH2022009174,KH00011,SP001,2,4590000,0,890000,18000,9813000
DH2022000167,KH00012,SP003,1,19990000,0,1999000,22000,22011000
DH2022002759,KH00003,SP024,4,5490000,0,2042000,25000,22490000
DH2022003286,KH00001,SP015,1,7990000,0,703000,30000,7764000
DH2022006814,KH00004,SP020,1,1190000,0,113000,18000,1261000
DH2022007523,KH00003,SP001,1,4590000,0,367000,40000,4079000
DH2022007854,KH00003,SP013,2,990000,0,158000,45000,1787000
DH2022008936,KH00024,SP006,5,7990000,0,3795000,35000,41782000
DH2022009756,KH00426,SP013,1,990000,0,84000,45000,971000
DH2022002015,KH00012,SP023,1,5990000,0,581000,22000,6413000
DH2022003182,KH00002,SP004,1,16990000,0,1614000,35000,17789000
DH2022005382,KH00001,SP008,5,13990000,0,5946000,35000,65439000
DH2022005724,KH00002,SP019,1,690000,0,55000,45000,652000
DH2022006560,KH00283,SP020,1,1190000,0,119000,30000,1339000
DH2022007137,KH00028,SP016,4,11990000,0,4316000,28000,47508000
DH2022007321,KH00003,SP012,2,1590000,0,270000,28000,3001000
DH2022001220,KH00046,SP013,4,990000,0,384000,30000,4255000
DH2022003970,KH00011,SP020,2,1190000,0,226000,30000,2517000
DH2022006772,KH00024,SP004,2,16990000,0,3398000,30000,37408000
DH2022006843,KH00001,SP010,1,12990000,0,1260000,45000,13905000
DH2022007328,KH00013,SP004,1,16990000,0,1648000,45000,18173000
DH2022007693,KH00001,SP022,1,190000,0,16000,28000,206000
DH2022009072,KH00001,SP010,3,12990000,0,3312000,40000,36476000
DH2022001716,KH00001,SP017,1,3290000,0,306000,30000,3396000
DH2022001921,KH00420,SP026,1,990000,0,99000,25000,1114000
DH2022003875,KH00092,SP003,2,19990000,0,3518000,25000,38725000
DH2022003880,KH00010,SP003,2,19990000,0,3998000,28000,44006000
DH2022005006,KH00668,SP024,1,5490000,0,439000,30000,4861000
DH2022000802,KH00075,SP012,8,1590000,0,1119000,35000,12348000
DH2022004999,KH00001,SP016,2,11990000,0,1918000,30000,21132000
DH2022007266,KH00001,SP025,4,4290000,0,1716000,28000,18904000
DH2022007289,KH00365,SP015,1,7990000,0,703000,28000,7762000
DH2022001870,KH00269,SP001,1,4590000,0,459000,45000,5094000
DH2022002173,KH00147,SP017,3,3290000,0,987000,18000,10875000
DH2022004802,KH00024,SP021,1,350000,0,30000,40000,368000
DH2022005837,KH00280,SP001,3,4590000,0,1308000,18000,14408000
DH2022006360,KH01008,SP025,1,4290000,0,429000,40000,4759000
DH2022000194,KH00163,SP016,1,11990000,0,1199000,35000,13224000
DH2022007928,KH00001,SP019,5,690000,0,293000,35000,3260000
DH2022009252,KH00001,SP008,2,13990000,0,2602000,25000,28648000
DH2022002516,KH00003,SP023,1,5990000,0,581000,40000,6431000
DH2022004165,KH00001,SP016,1,11990000,0,1199000,22000,13211000
DH2022008343,KH00002,SP007,1,23990000,0,2327000,30000,25627000
DH2022009073,KH00016,SP002,3,18990000,0,5127000,30000,56430000
DH2022009587,KH00002,SP022,2,190000,0,38000,45000,463000
DH2022006708,KH00001,SP001,1,4590000,0,413000,40000,4584000
DH2022009989,KH00001,SP008,3,13990000,0,3903000,25000,42960000
DH2022000880,KH00002,SP011,3,3990000,0,1161000,35000,12807000
DH2022002587,KH00002,SP012,1,1590000,0,143000,40000,1614000
DH2022006500,KH00001,SP023,5,5990000,0,2995000,25000,32970000
DH2022006802,KH00427,SP012,2,1590000,0,296000,25000,3278000
DH2022009771,KH00003,SP002,1,18990000,0,1766000,28000,19455000
DH2022007233,KH00005,SP015,5,7990000,0,3715000,22000,40890000
DH2022001104,KH00003,SP011,1,3990000,0,399000,28000,4417000
DH2022003506,KH00001,SP023,2,5990000,0,958000,28000,10570000
DH2022006111,KH00001,SP006,4,7990000,0,3196000,18000,35174000
DH2023001134,KH00001,SP010,4,12990000,0,4572000,22000,50319000
DH2023001348,KH00004,SP026,1,990000,0,94000,45000,1079000
DH2023001380,KH00001,SP025,1,4290000,0,429000,18000,4737000
DH2023002101,KH00048,SP016,1,11990000,0,1115000,30000,12296000
DH2023003192,KH00002,SP017,1,3290000,0,306000,35000,3401000
DH2023007971,KH00145,SP012,1,1590000,0,135000,35000,1522000
DH2023009131,KH00435,SP006,3,7990000,0,2037000,18000,22429000
DH2023000966,KH00001,SP020,1,1190000,0,111000,28000,1246000
DH2023003118,KH00001,SP020,1,1190000,0,105000,22000,1174000
DH2023004323,KH00006,SP009,1,15990000,0,1519000,35000,16744000
DH2023004754,KH00005,SP005,2,4990000,0,928000,35000,10244000
DH2023007908,KH00036,SP007,1,23990000,0,2327000,22000,25619000
DH2023008601,KH00003,SP015,2,7990000,0,1598000,45000,17623000
DH2023000871,KH00316,SP025,1,4290000,0,386000,25000,4272000
DH2023004923,KH00001,SP010,2,12990000,0,2520000,25000,27746000
DH2023006498,KH00001,SP016,3,11990000,0,2878000,28000,31682000
DH2023007381,KH00001,SP012,1,1590000,0,143000,28000,1602000
DH2023001377,KH01927,SP013,1,990000,0,87000,18000,976000
DH2023001935,KH00027,SP009,1,15990000,0,1487000,40000,16398000
DH2023003259,KH00002,SP021,1,350000,0,35000,18000,403000
DH2023003422,KH00002,SP016,2,11990000,0,2158000,30000,23770000
DH2023005584,KH00003,SP023,1,5990000,0,599000,18000,6607000
DH2023007342,KH00004,SP002,6,18990000,0,11394000,40000,125374000
DH2023007457,KH00010,SP015,1,7990000,0,759000,28000,8377000
DH2023007862,KH00012,SP003,3,19990000,0,4798000,40000,52814000
DH2023000813,KH00201,SP011,1,3990000,0,339000,25000,3756000
DH2023001635,KH00163,SP026,1,990000,0,99000,30000,1119000
DH2023002215,KH00001,SP014,2,1190000,0,221000,30000,2464000
DH2023003852,KH00018,SP025,1,4290000,0,386000,18000,4265000
DH2023004044,KH00002,SP019,2,690000,0,121000,28000,1363000
DH2023004311,KH00001,SP007,2,23990000,0,4318000,22000,47522000
DH2023009718,KH00036,SP025,1,4290000,0,429000,30000,4749000
DH2023001578,KH00001,SP008,2,13990000,0,2714000,35000,29890000
DH2023002662,KH00030,SP002,1,18990000,0,1614000,22000,17778000
DH2023005091,KH00007,SP002,6,18990000,0,10027000,40000,110334000
DH2023006788,KH00029,SP004,10,16990000,0,15291000,35000,168236000
DH2023000457,KH00001,SP026,1,990000,0,92000,25000,1038000
DH2023000622,KH00022,SP020,4,1190000,0,476000,18000,5254000
DH2023006979,KH00001,SP014,3,1190000,0,321000,25000,3559000
DH2023007612,KH00002,SP003,2,19990000,0,3878000,22000,42681000
DH2023008564,KH00006,SP024,2,5490000,0,1098000,18000,12096000
DH2023000328,KH00002,SP023,1,5990000,0,479000,40000,5311000
DH2023000611,KH01070,SP004,1,16990000,0,1614000,25000,17779000
DH2023004632,KH00132,SP013,1,990000,0,84000,30000,956000
DH2023005790,KH00032,SP019,1,690000,0,69000,30000,789000
DH2023006785,KH00001,SP025,1,4290000,0,429000,22000,4741000
DH2023007410,KH00001,SP011,1,3990000,0,371000,22000,4104000
DH2023009701,KH00002,SP006,1,7990000,0,775000,28000,8553000
DH2023000313,KH00002,SP007,3,23990000,0,7197000,40000,79207000
DH2023003105,KH00008,SP017,2,3290000,0,638000,30000,7051000
DH2023007000,KH00269,SP017,2,3290000,0,579000,45000,6414000
DH2023007014,KH01564,SP025,1,4290000,0,416000,40000,4617000
DH2023008570,KH00010,SP017,8,3290000,0,2106000,40000,23202000
DH2023000916,KH00961,SP019,2,690000,0,128000,22000,1433000
DH2023004371,KH00001,SP025,2,4290000,0,772000,22000,8516000
DH2023004658,KH00022,SP018,2,390000,0,72000,45000,842000
DH2023007275,KH00012,SP021,1,350000,0,28000,40000,348000
DH2023007571,KH00001,SP008,1,13990000,0,1329000,35000,14654000
DH2023009478,KH00005,SP013,1,990000,0,99000,45000,1134000
DH2023001498,KH00001,SP021,1,350000,0,35000,40000,425000
DH2023002421,KH00007,SP020,4,1190000,0,428000,25000,4737000
DH2023002829,KH00647,SP013,1,990000,0,89000,22000,1002000
DH2023006539,KH00170,SP013,1,990000,0,99000,45000,1134000
DH2023000581,KH00003,SP009,1,15990000,0,1599000,40000,17629000
DH2023002454,KH00133,SP014,2,1190000,0,238000,30000,2648000
DH2023002852,KH00011,SP011,5,3990000,0,1756000,18000,19330000
DH2023003406,KH00907,SP016,3,11990000,0,3345000,30000,36827000
DH2023000541,KH00001,SP002,1,18990000,0,1614000,45000,17801000
DH2023006020,KH01638,SP022,6,190000,0,97000,18000,1084000
DH2023000517,KH00019,SP017,4,3290000,0,1053000,22000,11603000
DH2023004004,KH00072,SP019,1,690000,0,67000,18000,754000
DH2023005795,KH00006,SP017,1,3290000,0,319000,30000,3540000
DH2023008476,KH00004,SP024,1,5490000,0,522000,35000,5773000
DH2023008735,KH00004,SP025,3,4290000,0,1094000,28000,12062000
DH2023001989,KH00001,SP005,1,4990000,0,484000,28000,5352000
DH2023004789,KH00078,SP013,2,990000,0,178000,30000,1990000
DH2023001230,KH00015,SP021,6,350000,0,204000,22000,2263000
DH2023002673,KH00273,SP010,5,12990000,0,5846000,18000,64319000
DH2023003269,KH00018,SP024,5,5490000,0,2333000,40000,25705000
DH2023004868,KH01314,SP020,2,1190000,0,238000,35000,2653000
DH2023008262,KH00002,SP007,2,23990000,0,4222000,25000,46469000
DH2023008599,KH00003,SP014,4,1190000,0,381000,30000,4219000
DH2023003203,KH00001,SP004,1,16990000,0,1699000,22000,18711000
DH2023003892,KH00003,SP015,2,7990000,0,1550000,45000,17096000
DH2023004626,KH00272,SP007,6,23990000,0,13674000,28000,150445000
DH2023000053,KH00001,SP008,2,13990000,0,2658000,22000,29261000
DH2023000620,KH00001,SP015,1,7990000,0,799000,28000,8817000
DH2023000777,KH00068,SP002,6,18990000,0,11394000,35000,125369000
DH2023002707,KH00001,SP018,3,390000,0,99000,18000,1111000
DH2023004392,KH00049,SP003,1,19990000,0,1999000,35000,22024000
DH2023004489,KH00001,SP004,5,16990000,0,7476000,18000,82250000
DH2023006957,KH00099,SP024,4,5490000,0,2130000,22000,23453000
DH2023007390,KH00077,SP010,1,12990000,0,1299000,28000,14317000
DH2023007682,KH00031,SP021,1,350000,0,30000,28000,356000
DH2023008033,KH00012,SP010,1,12990000,0,1104000,30000,12176000
DH2023008498,KH00006,SP007,1,23990000,0,2399000,45000,26434000
DH2023008587,KH00004,SP021,2,350000,0,63000,28000,721000
DH2023000359,KH00009,SP010,2,12990000,0,2286000,35000,25183000
DH2023004938,KH00048,SP023,5,5990000,0,2785000,35000,30673000
DH2023005290,KH00040,SP024,1,5490000,0,439000,28000,4859000
DH2023006577,KH00031,SP023,10,5990000,0,4792000,22000,52734000
DH2023006715,KH00010,SP005,1,4990000,0,499000,45000,5534000
DH2023006756,KH00005,SP012,2,1590000,0,302000,35000,3358000
DH2023008340,KH00001,SP005,1,4990000,0,499000,25000,5514000
DH2023009497,KH00004,SP023,3,5990000,0,1438000,22000,15836000
DH2023000331,KH00001,SP016,3,11990000,0,3237000,40000,35650000
DH2023005166,KH00008,SP019,2,690000,0,138000,35000,1553000
DH2023005324,KH00002,SP024,1,5490000,0,532000,40000,5897000
DH2023007286,KH00007,SP015,5,7990000,0,3516000,18000,38690000
DH2023009482,KH00006,SP021,6,350000,0,200000,25000,2220000
DH2023000017,KH00052,SP017,5,3290000,0,1448000,45000,15969000
DH2023004909,KH00002,SP023,1,5990000,0,539000,28000,5958000
DH2023006343,KH00037,SP019,3,690000,0,201000,30000,2239000
DH2023009810,KH00003,SP005,1,4990000,0,499000,30000,5519000
DH2023000162,KH00001,SP003,1,19990000,0,1599000,30000,17621000
DH2023001629,KH00026,SP013,2,990000,0,178000,25000,1985000
DH2023005573,KH00019,SP002,2,18990000,0,3684000,45000,40570000
DH2023005726,KH00001,SP019,2,690000,0,138000,45000,1563000
DH2023006378,KH00009,SP007,1,23990000,0,2327000,45000,25642000
DH2023007926,KH00005,SP008,2,13990000,0,2798000,45000,30823000
DH2023008172,KH00403,SP023,8,5990000,0,4313000,25000,47466000
DH2023009296,KH00002,SP019,2,690000,0,138000,35000,1553000
DH2023000514,KH00053,SP025,2,4290000,0,832000,25000,9180000
DH2023002114,KH00025,SP025,2,4290000,0,832000,45000,9200000
DH2023003271,KH00010,SP001,2,4590000,0,918000,30000,10128000
DH2023004816,KH00058,SP016,2,11990000,0,2278000,22000,25081000
DH2023005323,KH00002,SP008,3,13990000,0,3358000,28000,36962000
DH2023006066,KH00875,SP007,1,23990000,0,2399000,25000,26414000
DH2023008067,KH00107,SP024,3,5490000,0,1565000,18000,17229000
DH2023008542,KH00002,SP026,1,990000,0,89000,28000,1008000
DH2023003923,KH00004,SP005,1,4990000,0,464000,25000,5130000
DH2023006810,KH00006,SP025,1,4290000,0,378000,45000,4198000
DH2023007737,KH00010,SP019,2,690000,0,110000,45000,1259000
DH2023001469,KH00013,SP021,2,350000,0,70000,40000,810000
DH2023002416,KH00042,SP016,1,11990000,0,1115000,18000,12284000
DH2023002924,KH00031,SP022,1,190000,0,18000,30000,225000
DH2023003680,KH00001,SP004,1,16990000,0,1699000,28000,18717000
DH2023005328,KH00001,SP003,1,19990000,0,1799000,30000,19820000
DH2023000200,KH00002,SP003,3,19990000,0,5817000,28000,64016000
DH2023000771,KH00007,SP011,2,3990000,0,798000,25000,8803000
DH2023002068,KH00774,SP013,1,990000,0,84000,30000,956000
DH2023003512,KH00010,SP002,2,18990000,0,3228000,22000,35533000
DH2023004744,KH00011,SP004,2,16990000,0,3398000,25000,37403000
DH2023005079,KH00760,SP023,1,5990000,0,599000,25000,6614000
DH2023005515,KH00023,SP011,4,3990000,0,1484000,30000,16357000
DH2023005835,KH00108,SP018,5,390000,0,185000,28000,2065000
DH2023008785,KH00071,SP014,1,1190000,0,101000,35000,1148000
DH2023009450,KH00003,SP001,5,4590000,0,2295000,40000,25285000
DH2023000820,KH00003,SP007,1,23990000,0,2399000,45000,26434000
DH2023001722,KH00001,SP012,2,1590000,0,318000,22000,3520000
DH2023002330,KH00047,SP007,2,23990000,0,4222000,40000,46484000
DH2023003089,KH00002,SP010,3,12990000,0,3429000,45000,37768000
DH2023004608,KH00001,SP006,1,7990000,0,679000,45000,7516000
DH2023009446,KH00001,SP013,2,990000,0,178000,18000,1978000
DH2023009815,KH00013,SP026,1,990000,0,79000,25000,896000
DH2023000920,KH00001,SP008,1,13990000,0,1231000,25000,13567000
DH2023004543,KH00001,SP007,1,23990000,0,1919000,40000,21151000
DH2023006352,KH00005,SP012,2,1590000,0,318000,45000,3543000
DH2023007063,KH00001,SP005,1,4990000,0,499000,35000,5524000
DH2023001074,KH00001,SP005,2,4990000,0,998000,40000,11018000
DH2023003389,KH00003,SP023,4,5990000,0,2156000,30000,23750000
DH2023004685,KH00014,SP024,2,5490000,0,1043000,35000,11509000
DH2023009814,KH00001,SP009,2,15990000,0,2718000,45000,29946000
DH2023000070,KH00003,SP003,3,19990000,0,5997000,45000,66012000
DH2023000554,KH00017,SP024,2,5490000,0,1098000,25000,12103000
DH2023001644,KH00004,SP013,2,990000,0,198000,28000,2206000
DH2023005371,KH00060,SP015,3,7990000,0,2397000,45000,26412000
DH2023007515,KH01970,SP004,2,16990000,0,3228000,30000,35539000
DH2023007832,KH00002,SP015,3,7990000,0,2325000,22000,25598000
DH2023008424,KH00001,SP010,4,12990000,0,5040000,25000,55466000
DH2023000486,KH00001,SP018,1,390000,0,33000,40000,405000
DH2023004827,KH00001,SP011,3,3990000,0,1113000,28000,12273000
DH2023005295,KH00004,SP022,1,190000,0,16000,28000,206000
DH2023007397,KH01535,SP004,6,16990000,0,8155000,25000,89732000
DH2023008123,KH00106,SP008,2,13990000,0,2798000,35000,30813000
DH2023008396,KH00003,SP021,1,350000,0,33000,22000,387000
DH2023009434,KH00005,SP025,3,4290000,0,1197000,40000,13206000
DH2023006211,KH01055,SP008,1,13990000,0,1399000,25000,15414000
DH2023006774,KH00016,SP001,3,4590000,0,1377000,45000,15192000
DH2023007259,KH00007,SP005,1,4990000,0,399000,30000,4421000
DH2023001419,KH00003,SP016,1,11990000,0,959000,45000,10596000
DH2023002127,KH00002,SP016,3,11990000,0,3057000,45000,33676000
DH2023002160,KH00001,SP007,4,23990000,0,9596000,35000,105591000
DH2023005631,KH00002,SP010,1,12990000,0,1169000,35000,12895000
DH2023005899,KH00010,SP023,1,5990000,0,599000,22000,6611000
DH2023008546,KH00196,SP010,5,12990000,0,6495000,35000,71480000
DH2023000023,KH00007,SP011,8,3990000,0,2554000,18000,28108000
DH2023000593,KH00063,SP005,5,4990000,0,2246000,28000,24729000
DH2023000707,KH00001,SP004,4,16990000,0,6796000,45000,74801000
DH2023004674,KH00731,SP004,1,16990000,0,1529000,45000,16865000
DH2023007871,KH00521,SP012,2,1590000,0,286000,40000,3188000
DH2023009711,KH00011,SP004,2,16990000,0,3398000,30000,37408000
DH2023003325,KH00504,SP007,2,23990000,0,4318000,18000,47518000
DH2023004279,KH00047,SP005,5,4990000,0,2320000,25000,25548000
DH2023005195,KH00081,SP017,2,3290000,0,638000,35000,7056000
DH2023000687,KH00001,SP002,1,18990000,0,1519000,40000,16751000
DH2023001594,KH00002,SP014,3,1190000,0,357000,35000,3962000
DH2023001962,KH00001,SP004,3,16990000,0,4842000,28000,53292000
DH2023002373,KH00004,SP006,1,7990000,0,799000,45000,8834000
DH2023005757,KH00365,SP026,2,990000,0,174000,45000,1961000
DH2023006170,KH00028,SP008,2,13990000,0,2462000,25000,27109000
DH2023007472,KH01875,SP017,1,3290000,0,263000,40000,2935000
DH2023007015,KH01685,SP003,1,19990000,0,1899000,30000,20919000
DH2023008133,KH00004,SP012,4,1590000,0,541000,35000,5982000
DH2023008798,KH00019,SP023,3,5990000,0,1743000,35000,19209000
DH2023000066,KH00025,SP005,5,4990000,0,2196000,25000,24177000
DH2023001362,KH00078,SP006,4,7990000,0,2876000,25000,31665000
DH2023005879,KH00002,SP014,1,1190000,0,115000,45000,1314000
DH2023009066,KH00001,SP023,1,5990000,0,539000,18000,5948000
DH2023009903,KH00077,SP011,1,3990000,0,339000,35000,3766000
DH2023004719,KH00005,SP004,2,16990000,0,3398000,35000,37413000
DH2023005043,KH00007,SP018,5,390000,0,166000,18000,1842000
DH2023005690,KH00036,SP012,2,1590000,0,280000,25000,3103000
DH2023006434,KH00086,SP024,5,5490000,0,2333000,28000,25693000
DH2023004047,KH00001,SP015,1,7990000,0,639000,45000,7076000
DH2023007706,KH01414,SP019,2,690000,0,128000,25000,1436000
DH2023009912,KH00001,SP003,3,19990000,0,5997000,30000,65997000
DH2023001038,KH00031,SP002,2,18990000,0,3798000,22000,41800000
DH2023002747,KH00082,SP016,1,11990000,0,959000,30000,10581000
DH2023006242,KH00017,SP021,3,350000,0,105000,28000,1183000
DH2023008847,KH00420,SP018,2,390000,0,76000,40000,873000
DH2023001590,KH00084,SP006,3,7990000,0,1918000,25000,21119000
DH2023004154,KH00002,SP001,1,4590000,0,413000,40000,4584000
DH2023008555,KH00001,SP005,1,4990000,0,424000,18000,4684000
DH2023003163,KH00340,SP015,1,7990000,0,775000,45000,8570000
DH2023006213,KH00025,SP018,3,390000,0,117000,30000,1317000
DH2023009704,KH00001,SP011,1,3990000,0,399000,35000,4424000
DH2023000325,KH00002,SP012,4,1590000,0,541000,25000,5972000
DH2023003561,KH00051,SP017,1,3290000,0,290000,35000,3220000
DH2023004480,KH00003,SP004,2,16990000,0,2718000,28000,29930000
DH2023004688,KH00001,SP018,1,390000,0,33000,45000,410000
DH2023005014,KH00006,SP026,4,990000,0,337000,28000,3731000
DH2023001363,KH00004,SP024,1,5490000,0,522000,22000,5760000
DH2023002289,KH00001,SP011,10,3990000,0,3591000,30000,39531000
DH2023002947,KH00067,SP025,2,4290000,0,832000,30000,9185000
DH2023000323,KH01578,SP012,1,1590000,0,159000,40000,1789000
DH2023000981,KH00011,SP004,2,16990000,0,3228000,22000,35531000
DH2023003812,KH00054,SP007,5,23990000,0,10796000,30000,118781000
DH2023008154,KH00006,SP009,1,15990000,0,1519000,28000,16737000
DH2023008496,KH01830,SP012,2,1590000,0,318000,30000,3528000
DH2023000365,KH00279,SP022,3,190000,0,57000,35000,662000
DH2023000465,KH00001,SP012,1,1590000,0,159000,35000,1784000
DH2023003133,KH00257,SP022,1,190000,0,18000,40000,235000
DH2023004286,KH00015,SP010,2,12990000,0,2416000,28000,26605000
DH2023004829,KH00002,SP002,1,18990000,0,1899000,25000,20914000
DH2023001292,KH00091,SP001,1,4590000,0,436000,35000,4831000
DH2023001659,KH00703,SP024,5,5490000,0,2663000,18000,29307000
DH2023002059,KH02487,SP022,1,190000,0,19000,22000,231000
DH2023003930,KH00003,SP004,1,16990000,0,1699000,18000,18707000
DH2023006124,KH00001,SP004,1,16990000,0,1580000,45000,17426000
